pred_xmin,pred_ymin,pred_xMax,pred_yMax,pred_length,pred_width,pred_height,pred_theta,pred_sin_theta,pred_cos_theta,filename,class,gt_xmin,gt_ymin,gt_xMax,gt_yMax,gt_length,gt_width,gt_height,gt_theta,gt_sin_theta,gt_cos_theta
133,594,423,810,3.245,1.206,1.425,1.541,0.079,-1.322,2017_0710_135547_057_000572,car,155,604,458,818,4.36209,1.67175,1.72063,-1.25257,-0.949791862962333,0.31288243327253273
0,628,70,828,4.224,1.601,1.46,1.458,0.357,-1.56,2017_0710_135547_057_000572,car,11,640,94,811,1.5827,0.726583,1.1718,-1.02586,-0.855160298388453,0.5183636407582731
760,643,817,700,0.374,0.428,1.616,1.245,0.347,-0.455,2017_0710_135547_057_000572,car,744,647,820,691,1.86025,0.839145,1.51278,0.0064853,0.006485254539098006,0.999978970515662
446,625,507,749,1.563,0.781,1.612,1.556,0.03,-1.0,2017_0710_135547_057_000572,cyclist,453,641,497,734,1.16826,0.56469,1.62922,-1.49131,-0.9968426248296733,0.0794026531212094
1275,601,1336,720,0.377,0.443,1.643,1.498,0.198,-1.347,2017_0710_135547_057_000572,pedestrian,1281,610,1335,717,0.389149,0.560257,1.75581,1.55438,0.9998652551334202,0.0164155894496849
76,621,123,705,0.714,0.496,1.623,1.438,0.196,-0.721,2017_0710_135547_057_000572,pedestrian,76,628,116,695,0.467807,0.447563,1.64782,-1.2611,-0.952426164107293,0.3047694241945341
843,660,1017,797,4.067,1.499,1.567,-1.211,-1.156,-1.317,2017_0710_135547_057_000554,car,833,637,1018,774,4.22385,1.5728,1.61382,1.35611,0.9770432675146177,0.213040966493206
780,654,888,740,2.662,0.952,1.49,-1.459,-0.281,-1.231,2017_0710_135547_057_000554,car,785,652,888,734,4.07298,1.5357,1.59032,1.42618,0.9895612709144839,0.14411277218245275
59,632,155,684,1.396,0.667,1.524,1.491,0.22,-1.368,2017_0710_135547_057_000554,car,60,646,144,681,3.83066,1.20436,1.54178,-0.752604,-0.6835417646524149,0.7299114028263037
242,639,313,690,4.215,1.518,1.465,-1.55,-0.065,-1.558,2017_0710_135547_057_000554,car,227,647,311,696,3.7707,1.45707,1.4716,-1.19523,-0.9303000427569386,0.36679944172045603
750,659,811,708,0.403,0.471,1.669,1.44,0.464,-1.737,2017_0710_135547_057_000554,car,745,652,818,717,4.3827,1.70945,1.64085,1.52033,0.9987268451755401,0.05044490782737839
166,642,243,688,4.069,1.563,1.469,1.378,0.457,-1.124,2017_0710_135547_057_000554,car,161,643,240,688,4.18636,1.47601,1.58391,-1.22196,-0.9397710977291321,0.34180445268162035
2,630,31,700,3.891,1.461,1.52,1.427,0.552,-1.872,2017_0710_135547_057_000554,cyclist,2,638,28,693,0.910082,0.451802,1.47411,-0.879814,-0.7706203554545906,0.6372944906077884
1475,575,1536,698,0.322,0.436,1.68,1.274,0.698,-1.033,2017_0710_135547_057_000554,pedestrian,1493,593,1547,697,0.471801,0.443433,1.57773,1.42119,0.9888298311039243,0.14904886822443342
1437,583,1489,689,0.453,0.464,1.667,1.397,0.462,-1.276,2017_0710_135547_057_000554,pedestrian,1437,585,1489,699,0.418413,0.458599,1.62683,1.38025,0.9819009098967677,0.18939536199152227
0,700,323,886,4.725,1.782,2.154,1.463,0.379,-1.735,2017_0713_141736_077_000929,car,1,702,308,874,4.12228,1.58951,1.59666,-1.04231,-0.863571294060993,0.504226754619211
711,734,794,806,4.198,1.748,1.483,-1.564,-0.029,-2.227,2017_0713_141736_077_000929,car,705,734,782,809,4.19759,1.92288,1.79985,-1.54485,-0.9996634129464286,0.02594341566367389
912,729,1057,840,0.455,0.493,1.616,1.17,0.978,-0.947,2017_0713_141736_077_000929,car,907,713,1065,832,4.20063,1.61105,1.74056,1.4412,0.9916141427546852,0.1292338651007964
650,738,719,795,3.841,1.305,1.539,1.505,0.206,-1.546,2017_0713_141736_077_000929,car,655,738,713,793,4.32988,1.69794,1.78177,-1.46285,-0.9941794505123744,0.10773680976766098
458,684,631,848,0.518,0.417,1.573,0.927,1.452,-0.424,2017_0713_141736_077_000929,van,468,690,625,852,4.4019,1.60346,1.95909,-1.3412,-0.9737583440900228,0.2275844619367868
940,715,1039,907,4.07,1.664,1.496,0.973,0.563,-0.222,2017_0713_141736_077_000929,cyclist,945,707,1033,919,1.66649,0.417672,1.52741,1.25873,0.9517011864081275,0.30702581616105584
1706,614,1763,724,4.273,1.785,1.612,-1.563,-0.032,-2.197,2017_0713_141736_077_000929,pedestrian,1711,612,1765,721,0.54283,0.507871,1.74404,-1.56875,-0.9999979062740548,0.0020463253667471633
568,623,796,821,4.27,1.684,1.366,-1.557,-0.071,-2.597,2017_0710_135547_057_000124,car,583,635,786,825,4.21132,1.67983,1.48626,-1.53444,-0.9993391815439913,0.03634831813145886
0,539,455,999,4.426,1.641,1.511,-1.415,-0.573,-1.779,2017_0710_135547_057_000124,car,0,588,428,954,4.012,1.55745,1.46845,-1.28692,-0.9599769758311155,0.2800789279366546
756,506,1144,828,4.492,1.628,1.326,1.548,0.087,-1.888,2017_0715_174605_079_001972,car,731,502,1157,871,3.96652,1.57563,1.21867,1.56939,0.999999011122636,0.001406326331334948
627,528,686,643,1.497,0.554,1.646,1.463,0.264,-1.208,2017_0715_174605_079_001972,cyclist,626,520,680,642,1.62302,0.343492,1.60154,-1.50616,-0.9979117997975517,0.06459132933150595
260,575,338,721,0.987,0.543,1.669,1.563,0.024,-1.65,2017_0715_174605_079_001972,cyclist,250,549,330,732,1.31524,0.566096,1.6521,-1.25605,-0.950874940458542,0.30957526969699006
390,652,451,702,5.099,1.671,1.972,-1.151,-1.384,-1.241,2017_0710_135547_057_000261,car,392,654,451,699,4.21348,1.64026,1.49676,-1.49186,-0.996886145514245,0.07885437769554365
464,630,546,690,4.237,1.592,1.415,-1.382,-0.718,-1.814,2017_0710_135547_057_000261,bus,468,628,543,688,8.2404,2.05658,1.99314,-1.52514,-0.9989579309467606,0.04564046667779813
606,651,633,685,1.313,1.02,1.256,1.139,1.025,-0.877,2017_0710_135547_057_000261,tricyclist,610,661,635,683,0.81202,1.11178,1.56479,1.12399,0.9018316456896216,0.432087586992208
654,702,734,765,4.285,1.39,1.929,1.559,0.064,-2.728,2017_0713_141736_077_000780,car,632,711,723,775,4.12856,1.64212,1.51725,-1.42445,-0.9893104751143762,0.1458244966696861
368,678,631,857,6.969,2.181,2.274,1.324,1.02,-1.893,2017_0713_141736_077_000780,car,370,683,600,856,4.03503,1.47155,1.5167,-1.362,-0.9782811237595612,0.20728251951317556
898,713,948,752,4.429,1.595,1.541,1.301,0.951,-1.591,2017_0713_141736_077_000780,car,909,714,956,750,4.62901,1.61713,1.47448,-1.49912,-0.9974323516445872,0.0716149697531776
1125,438,1651,915,3.854,1.532,1.555,1.512,0.241,-2.033,2017_0713_141736_077_000780,truck,1125,396,1628,928,6.94032,2.22034,2.8123,-1.53812,-0.9994661763349763,0.03267051212243404
740,706,779,787,3.889,1.505,1.648,1.422,0.448,-1.457,2017_0713_141736_077_000780,cyclist,739,702,777,796,1.43184,0.664398,1.64885,1.55826,0.9999214212843698,0.012535998430357033
791,684,872,756,5.993,1.915,2.252,-1.567,-0.014,-2.122,2017_0713_141736_077_000780,tricyclist,797,675,861,749,7.7577,2.1321,2.50371,-1.56011,-0.9999429017531929,0.010686123403947353
677,659,710,687,4.007,1.606,1.352,1.525,0.087,-0.944,2017_0710_135547_057_000294,car,675,666,703,687,1.58147,1.09877,0.847871,-0.925621,-0.798994348466212,0.6013385328739989
283,655,344,696,1.772,2.298,0.985,0.591,1.988,0.817,2017_0710_135547_057_000294,car,273,657,345,698,4.2683,1.54923,1.49763,-1.29162,-0.9612827390198042,0.2755639592954472
0,625,85,736,2.82,1.311,1.313,1.316,0.583,-1.044,2017_0710_135547_057_000294,car,0,643,97,720,4.1369,1.59229,1.42291,-1.17935,-0.9243582159666038,0.3815257377622608
81,648,170,704,4.085,1.47,1.534,-1.337,-0.836,-1.656,2017_0710_135547_057_000294,car,77,652,166,703,4.08423,1.49707,1.52188,-1.24563,-0.9475976036999363,0.31946640114750485
1026,661,1495,1013,2.624,0.939,1.512,1.514,0.175,-1.543,2017_0713_141736_077_001060,car,1047,702,1454,960,4.08824,1.53469,1.57159,1.21397,0.9370101118293445,0.34930223350210526
61,630,486,940,4.022,1.508,1.561,-1.554,-0.022,-0.662,2017_0713_141736_077_001060,car,118,682,465,942,4.16801,1.54521,1.55657,-1.31154,-0.9665808948039891,0.25636180253680496
927,711,1166,865,4.233,1.557,1.479,1.282,0.858,-1.32,2017_0713_141736_077_001060,car,925,713,1144,860,4.17361,1.56705,1.58302,1.32611,0.9702133606648703,0.24225200677678274
12,649,161,897,4.309,1.596,1.51,-1.465,-0.3,-1.389,2017_0713_141736_077_001060,car,13,678,131,861,1.91527,1.00032,1.48871,1.45826,0.9936744675742897,0.11229894251929519
851,702,969,921,5.722,1.879,2.114,1.555,0.083,-2.655,2017_0713_141736_077_001060,cyclist,853,705,955,920,1.73461,0.450641,1.59555,1.38399,0.9826023796887119,0.1857217365578961
546,732,680,837,4.06,1.482,1.489,-1.246,-0.684,-0.9,2017_0713_141736_077_000982,car,539,726,672,825,4.19478,1.70008,1.52725,-1.43205,-0.9903901594711891,0.13830159804800735
880,741,968,808,4.579,1.614,1.706,-1.465,-0.372,-1.74,2017_0713_141736_077_000982,car,878,741,969,809,4.14126,1.7641,1.63574,1.48713,0.9965020141022908,0.08356874948255398
836,747,890,796,7.689,2.178,2.554,1.56,0.066,-3.106,2017_0713_141736_077_000982,car,842,746,884,786,4.31115,1.33334,1.49688,1.34338,0.9742521639804129,0.22546112964207954
344,693,505,820,3.939,1.475,1.435,-1.09,-0.955,-0.666,2017_0713_141736_077_000982,van,358,689,509,822,4.12574,1.52781,2.09479,-1.23987,-0.9457417679408061,0.32491923361382974
774,748,817,822,4.274,1.754,1.482,1.568,0.009,-1.84,2017_0713_141736_077_000982,cyclist,773,741,822,830,1.92598,0.904352,1.61346,1.51863,0.9986396457135959,0.052142669753511874
513,705,607,789,2.601,1.096,1.558,-1.562,-0.045,-2.446,2017_0713_141736_077_000982,tricyclist,500,724,596,803,3.65369,1.39529,1.72801,-1.35083,-0.9759047972681841,0.21819676136218075
66,619,195,705,3.996,1.566,1.473,-1.465,-0.308,-1.434,2017_0710_135547_057_000296,car,84,640,202,703,4.15754,1.6263,1.49623,-1.14589,-0.911077352366102,0.4122354400164711
288,648,350,691,3.552,1.668,1.248,-1.451,-0.322,-1.316,2017_0710_135547_057_000296,car,290,650,361,691,4.04709,1.52212,1.49208,-1.31209,-0.966721747592919,0.25583014429674356
403,655,446,685,2.486,1.128,1.319,1.438,0.25,-0.919,2017_0710_135547_057_000296,car,398,655,445,683,4.22507,1.41423,1.29524,-1.52754,-0.9990645909641714,0.04324283850064342
687,651,719,686,3.972,1.544,1.47,-1.549,-0.099,-2.273,2017_0710_135547_057_000296,car,689,662,723,691,2.83887,2.00921,0.940202,-1.28256,-0.9587467111995126,0.28426175220053496
356,651,403,683,3.836,1.713,1.366,-1.497,-0.231,-1.565,2017_0710_135547_057_000296,car,345,653,390,683,4.37586,1.48696,1.45738,-1.47523,-0.99543701296191,0.09542092655948242
511,635,557,677,4.454,1.726,1.68,-1.076,-1.745,-1.145,2017_0710_135547_057_000296,bus,516,634,558,678,4.5874,0.873859,2.05147,1.37994,0.9818421501551523,0.1896997421682679
549,621,806,839,0.46,0.51,1.664,1.362,0.65,-1.461,2017_0710_135547_057_000139,car,571,628,804,839,4.08867,1.62114,1.5253,-1.49135,-0.9968458001383232,0.07936277935270467
0,539,411,1012,1.795,0.474,1.535,1.444,0.544,-2.106,2017_0710_135547_057_000139,car,0,566,389,976,3.88651,1.7299,1.5927,-1.22941,-0.9422914376439637,0.33479373731130646
731,617,904,950,4.233,1.576,1.534,-1.516,-0.21,-1.902,2017_0710_135547_057_000139,cyclist,750,618,891,929,1.77554,0.226381,1.65751,-1.28774,-0.9602063177820447,0.27929165274215956
920,476,1286,689,3.602,1.52,1.698,-1.296,-0.253,-0.413,2017_0715_174605_079_002207,car,920,464,1276,685,4.06197,1.50869,1.41692,-1.08742,-0.8854307526566384,0.4647713225338875
653,485,883,624,3.343,1.327,1.633,-1.45,-0.301,-1.216,2017_0715_174605_079_002207,car,656,492,938,627,3.91698,1.66372,1.56474,-0.979162,-0.8300302940465325,0.5577183078983752
506,492,741,632,3.043,1.376,1.594,-1.416,-0.294,-0.918,2017_0715_174605_079_002207,car,534,496,765,618,3.85114,1.48589,1.44752,-1.04712,-0.8659866255819588,0.5000671598027332
1696,485,1800,556,4.231,1.663,1.476,1.306,0.242,-0.414,2017_0715_174605_079_002207,car,1715,477,1805,559,3.68779,1.43314,1.61646,1.43555,0.9908681479425433,0.1348343924705935
44,649,370,905,2.451,1.0,1.548,-1.552,-0.069,-1.866,2017_0713_141736_077_000659,car,47,676,357,868,3.35416,1.39266,1.49902,-1.30902,-0.9659317946593231,0.2587967698141134
612,712,684,768,1.51,0.696,1.643,1.566,0.022,-2.162,2017_0713_141736_077_000659,car,617,703,690,764,4.40238,1.79414,1.76744,-1.46475,-0.9943823558344036,0.10584767548331693
842,614,997,775,2.046,0.833,1.545,1.568,0.013,-2.531,2017_0713_141736_077_000659,bus,856,622,1001,781,12.5532,2.45821,2.94143,-1.55994,-0.999941070663048,0.01085611354201213
459,666,590,922,10.124,2.443,2.773,1.569,0.01,-2.63,2017_0713_141736_077_000659,cyclist,457,688,589,897,1.63248,0.480863,1.54612,-1.27408,-0.95630172870805,0.2923816062442972
746,707,784,790,3.939,1.478,1.638,-1.373,-0.474,-1.136,2017_0713_141736_077_000659,cyclist,736,707,783,792,1.39573,0.866691,1.6376,-1.54786,-0.9997369739878349,0.02293431580944206
658,708,701,793,1.464,0.493,1.614,1.022,0.988,-0.505,2017_0713_141736_077_000659,cyclist,655,706,701,793,1.54093,0.751865,1.60626,-1.48517,-0.9963363053777213,0.0855217316608591
220,633,479,1055,1.76,0.448,1.563,1.451,0.427,-1.746,2017_0713_141736_077_000659,cyclist,229,657,471,1047,1.6667,0.251043,1.41481,-1.08751,-0.8854725784896154,0.4646916318839322
768,646,917,787,2.358,0.805,1.495,1.45,0.462,-1.875,2017_0713_141736_077_000678,bus,766,649,886,801,12.3751,2.54149,3.05922,1.56954,0.999999210821596,0.0012563264644080082
1093,713,1160,852,11.251,2.441,2.856,1.549,0.116,-2.666,2017_0713_141736_077_000678,cyclist,1080,700,1162,839,1.59808,0.681926,1.572,1.32533,0.9700241089798552,0.2430086994283085
13,618,121,732,1.655,1.554,0.971,0.711,1.554,0.232,2017_0710_135547_057_000177,car,6,616,131,716,3.93804,1.56618,1.55719,-1.04603,-0.8654410380464034,0.5010107879728377
399,649,436,675,1.92,1.28,1.002,0.733,0.981,0.103,2017_0710_135547_057_000177,car,386,650,439,683,4.2404,1.46517,1.73658,-1.36498,-0.9788944809928397,0.20436632570401353
661,634,709,687,8.678,2.423,2.699,1.347,0.817,-1.701,2017_0710_135547_057_000177,truck,662,634,721,684,4.75545,1.8378,2.01167,1.46109,0.9939882940403407,0.10948639783449438
293,617,394,684,4.138,1.598,1.569,-1.208,-1.116,-1.258,2017_0710_135547_057_000177,bus,284,618,408,681,11.7797,2.54067,2.75121,-1.29795,-0.9630077885266737,0.2694735594394472
674,653,724,702,4.335,1.787,1.65,1.528,0.155,-1.829,2017_0710_135547_057_000492,car,674,652,740,703,4.1595,1.56557,1.50436,-1.4457,-0.9921856531086487,0.12477030802784884
522,642,581,692,3.538,1.373,1.47,1.54,0.098,-1.6,2017_0710_135547_057_000492,car,525,641,596,698,4.19717,1.63537,1.79482,-1.39308,-0.984249972020861,0.17678233106545035
29,409,409,911,0.577,0.485,1.608,1.529,0.077,-0.92,2017_0710_135547_057_000492,truck,5,381,436,900,5.40224,1.99302,2.41884,-1.49638,-0.9972323827137741,0.0743476621489122
1163,608,1224,723,7.976,2.406,2.706,1.538,0.17,-2.574,2017_0710_135547_057_000492,pedestrian,1170,617,1230,748,0.727663,0.448247,1.64331,1.48162,0.996026425710465,0.08905817922254826
1006,715,1116,792,3.899,1.536,1.508,1.562,0.037,-2.061,2017_0713_141736_077_000842,car,1006,715,1130,793,4.20049,1.67178,1.5127,1.41666,0.9881444962184306,0.15352672273328813
674,714,752,783,4.081,1.613,1.446,1.494,0.219,-1.414,2017_0713_141736_077_000842,car,649,715,745,787,4.0848,1.6341,1.4437,-1.48536,-0.9963525365227689,0.08533242622030913
289,678,611,909,4.054,1.587,1.544,1.516,0.144,-1.316,2017_0713_141736_077_000842,car,275,700,613,892,4.52451,1.50965,1.3777,-1.27567,-0.9567654064531529,0.29086071755143084
743,716,787,758,4.375,1.566,1.391,1.371,0.643,-1.525,2017_0713_141736_077_000842,car,756,723,794,757,3.83739,1.42031,1.4529,1.49136,0.9968465937162745,0.07935281089073525
564,710,702,820,1.724,0.686,1.478,0.467,0.136,0.101,2017_0713_141736_077_000842,car,565,715,700,810,4.16852,1.58691,1.4117,-1.44199,-0.9917159280643181,0.1284504496820787
805,722,848,761,4.313,1.613,1.509,1.548,0.095,-2.067,2017_0713_141736_077_000842,car,797,721,843,761,3.87193,1.44263,1.28236,1.56729,0.9999938528425016,0.0035063196102459197
1035,678,1498,1002,4.282,1.611,1.492,1.137,1.215,-1.028,2017_0713_141736_077_001047,car,1048,704,1452,959,4.11657,1.53877,1.59689,1.21365,0.9368982871416142,0.34960205884849926
38,637,460,961,2.057,0.763,1.632,1.546,0.081,-1.64,2017_0713_141736_077_001047,car,58,658,430,970,4.12166,1.48597,1.42169,-1.41252,-0.9875004292133615,0.15761631357009623
919,710,1163,865,1.032,0.507,1.561,1.534,0.136,-1.837,2017_0713_141736_077_001047,car,931,713,1143,857,4.33033,1.68379,1.69164,1.36269,0.978423915806864,0.20660745624774213
808,726,882,857,5.605,1.917,2.049,1.551,0.116,-2.846,2017_0713_141736_077_001047,cyclist,813,716,876,857,1.3333,0.675766,1.68047,1.43588,0.9909125893384809,0.13450739864597472
1022,606,1576,1039,4.09,1.712,1.561,-1.57,-0.005,-2.058,2017_0710_135547_057_000472,car,1056,623,1528,999,3.9996,1.77734,1.63377,1.07571,0.8799276985974243,0.4751076143791431
764,653,895,760,1.648,0.612,1.499,1.272,0.652,-0.959,2017_0710_135547_057_000472,car,770,663,887,746,4.24209,1.76357,1.42609,1.45199,0.992950825769648,0.11852703321763404
598,663,667,724,4.327,1.713,1.447,0.964,1.828,-0.68,2017_0710_135547_057_000472,car,605,660,668,721,4.12914,1.82381,1.64105,1.53559,0.9993803212876678,0.035199054290672216
0,540,392,972,3.918,1.472,1.513,-1.563,-0.029,-1.916,2017_0710_135547_057_000472,car,0,573,383,963,4.18418,1.7191,1.58009,-1.23239,-0.9432849375451662,0.33198422643314246
420,662,490,722,1.781,0.753,1.532,-1.423,-0.538,-1.764,2017_0710_135547_057_000472,car,401,661,478,721,4.33416,1.63843,1.66729,-1.42056,-0.988735734089881,0.14967180139807287
645,743,719,804,4.22,1.668,1.523,1.57,0.005,-1.794,2017_0713_141736_077_000928,car,651,744,716,802,4.19783,1.73178,1.66957,-1.49441,-0.9970839828351254,0.07631206440428198
937,726,1074,840,4.26,1.75,1.573,1.57,0.005,-2.622,2017_0713_141736_077_000928,car,915,723,1084,845,4.08469,1.65919,1.64083,1.43792,0.9911849223511975,0.13248565848291166
725,740,803,807,4.193,1.669,1.61,1.505,0.231,-1.756,2017_0713_141736_077_000928,car,711,736,793,817,4.17757,1.83189,1.77667,-1.50814,-0.9980377344399933,0.06261533864705449
848,744,906,793,1.495,0.471,1.438,1.274,0.861,-1.278,2017_0713_141736_077_000928,car,851,743,907,791,4.10956,1.61174,1.554,1.55379,0.9998553959096641,0.01700550705885523
447,685,630,866,1.177,0.403,1.594,1.167,1.229,-1.176,2017_0713_141736_077_000928,van,463,696,626,857,4.38871,1.53937,1.95025,-1.33412,-0.9721226541627215,0.23447290944504848
1104,711,1254,968,4.427,1.774,1.621,1.559,0.049,-2.004,2017_0713_141736_077_000928,cyclist,1096,698,1268,1006,1.53918,0.356739,1.47408,1.08752,0.8854772253616605,0.4646827771349128
18,609,131,727,4.196,1.574,1.557,-1.315,-0.867,-1.541,2017_0710_135547_057_000174,car,0,617,148,708,4.11599,1.72275,1.79077,-1.0072,-0.8453393169654053,0.534229762548346
156,636,268,710,0.57,0.412,1.497,1.484,0.351,-1.996,2017_0710_135547_057_000174,car,144,636,272,704,4.25124,1.70945,1.57027,-1.21024,-0.9357006992631245,0.3527948432141545
1136,534,1872,965,4.238,1.486,1.559,1.382,0.634,-1.602,2017_0710_135547_057_000174,car,1218,557,1791,1022,4.28294,1.93113,1.60282,1.07744,0.8807483175928286,0.4735846292452933
269,641,359,697,4.326,1.863,1.617,-0.946,-0.211,-0.07,2017_0710_135547_057_000174,car,273,644,356,696,4.19129,1.52546,1.52863,-1.28057,-0.9581791323201932,0.28616909404427576
360,642,417,683,4.253,1.659,1.651,-1.244,-1.166,-1.526,2017_0710_135547_057_000174,car,378,650,422,683,4.13025,1.32627,1.61526,-0.217418,-0.21570913122853347,0.9764576645736524
0,508,141,680,1.548,1.11,0.919,0.795,0.67,-0.012,2017_0710_135547_057_000174,bus,3,544,147,697,7.70079,2.56177,3.36931,-1.04318,-0.8640096444636369,0.5034752568635521
958,633,1177,801,10.728,2.584,3.027,-1.276,-0.785,-1.172,2017_0710_135547_057_000174,tricyclist,972,633,1181,790,3.85847,1.44939,1.74012,1.34323,0.9742183338507566,0.22560726492969096
912,650,993,799,4.442,1.673,1.674,-1.169,-1.025,-0.987,2017_0710_135547_057_000174,pedestrian,939,658,1003,795,0.532688,0.475833,1.66951,0.589969,0.5563352634844043,0.8309579258926041
0,679,257,863,1.666,0.452,1.543,1.502,0.26,-1.869,2017_0713_141736_077_001110,car,0,684,233,862,3.92628,1.52454,1.61992,-1.17777,-0.9237542517680637,0.3829857469155017
1026,697,1363,950,4.07,1.542,1.484,1.33,0.593,-1.133,2017_0713_141736_077_001110,car,1016,705,1360,930,4.23905,1.53495,1.48111,1.29229,0.9614671510988163,0.274919838058162
521,735,575,779,1.506,0.581,1.545,0.94,0.509,-0.163,2017_0713_141736_077_001110,car,522,748,575,780,3.074,1.04592,1.30635,-1.35769,-0.9773786525564742,0.21149697285514754
935,710,1120,835,3.63,1.333,1.296,-1.514,-0.208,-1.825,2017_0713_141736_077_001110,car,930,715,1087,837,4.17821,1.47651,1.66969,1.49157,0.9968632358259718,0.07914347135786395
1551,615,1913,1128,1.592,0.447,1.579,1.498,0.297,-2.038,2017_0713_141736_077_001110,car,1568,629,1905,1080,1.54006,1.04665,1.37308,-0.780158,-0.7033917347606151,0.7108024109908833
717,702,856,960,10.154,2.379,2.902,-1.567,-0.021,-2.866,2017_0713_141736_077_001110,cyclist,714,703,837,968,1.59841,0.331731,1.40333,1.22339,0.9402589170610872,0.3404602309919787
853,697,1004,938,4.024,1.608,1.561,-1.513,-0.056,-0.481,2017_0713_141736_077_001110,cyclist,872,703,982,928,1.47954,0.450157,1.39639,1.52903,0.9991279137582526,0.04175418480921187
